model	image_id	step	true_label	pred	prob_true	margin	loss	linf	attack
adv	cat_2	27	cat	bird	0.3672	-0.2731	1.0018	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	28	cat	bird	0.3671	-0.2765	1.0022	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	29	cat	bird	0.3670	-0.2742	1.0023	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	30	cat	bird	0.3670	-0.2772	1.0024	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	31	cat	bird	0.3668	-0.2758	1.0030	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	32	cat	bird	0.3666	-0.2793	1.0033	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	33	cat	bird	0.3666	-0.2767	1.0035	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	34	cat	bird	0.3664	-0.2810	1.0040	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	35	cat	bird	0.3665	-0.2786	1.0039	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	36	cat	bird	0.3663	-0.2812	1.0043	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	37	cat	bird	0.3662	-0.2806	1.0046	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	38	cat	bird	0.3662	-0.2819	1.0047	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	39	cat	bird	0.3661	-0.2820	1.0048	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	40	cat	bird	0.3661	-0.2818	1.0048	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	41	cat	bird	0.3661	-0.2809	1.0048	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	42	cat	bird	0.3659	-0.2825	1.0053	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	43	cat	bird	0.3660	-0.2813	1.0050	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	44	cat	bird	0.3659	-0.2824	1.0055	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	45	cat	bird	0.3660	-0.2821	1.0052	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	46	cat	bird	0.3657	-0.2834	1.0060	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	47	cat	bird	0.3659	-0.2825	1.0055	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	48	cat	bird	0.3657	-0.2832	1.0059	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	49	cat	bird	0.3658	-0.2828	1.0057	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	50	cat	bird	0.3656	-0.2842	1.0063	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	51	cat	bird	0.3658	-0.2824	1.0056	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	52	cat	bird	0.3656	-0.2842	1.0062	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	53	cat	bird	0.3658	-0.2828	1.0056	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	54	cat	bird	0.3655	-0.2849	1.0065	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	55	cat	bird	0.3657	-0.2837	1.0060	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	56	cat	bird	0.3655	-0.2845	1.0064	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	57	cat	bird	0.3654	-0.2860	1.0066	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	58	cat	bird	0.3656	-0.2857	1.0063	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	59	cat	bird	0.3655	-0.2856	1.0064	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	60	cat	bird	0.3656	-0.2857	1.0062	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	61	cat	bird	0.3655	-0.2863	1.0066	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	62	cat	bird	0.3656	-0.2856	1.0062	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	63	cat	bird	0.3655	-0.2862	1.0066	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	64	cat	bird	0.3656	-0.2856	1.0062	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	65	cat	bird	0.3654	-0.2865	1.0067	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	66	cat	bird	0.3657	-0.2853	1.0060	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	67	cat	bird	0.3655	-0.2861	1.0066	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	68	cat	bird	0.3656	-0.2856	1.0062	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	69	cat	bird	0.3654	-0.2864	1.0067	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	70	cat	bird	0.3656	-0.2858	1.0063	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	71	cat	bird	0.3655	-0.2858	1.0064	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	72	cat	bird	0.3656	-0.2856	1.0061	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	73	cat	bird	0.3654	-0.2864	1.0068	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	74	cat	bird	0.3657	-0.2855	1.0061	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	75	cat	bird	0.3655	-0.2852	1.0065	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	76	cat	bird	0.3656	-0.2857	1.0062	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	77	cat	bird	0.3654	-0.2863	1.0068	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	78	cat	bird	0.3656	-0.2859	1.0063	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	79	cat	bird	0.3655	-0.2857	1.0066	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	80	cat	bird	0.3657	-0.2853	1.0060	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	81	cat	bird	0.3654	-0.2864	1.0068	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	82	cat	bird	0.3656	-0.2856	1.0062	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	83	cat	bird	0.3654	-0.2860	1.0066	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	84	cat	bird	0.3655	-0.2860	1.0064	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	85	cat	bird	0.3654	-0.2865	1.0066	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	86	cat	bird	0.3655	-0.2860	1.0064	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	87	cat	bird	0.3655	-0.2858	1.0065	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	88	cat	bird	0.3656	-0.2860	1.0062	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	89	cat	bird	0.3655	-0.2856	1.0064	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	90	cat	bird	0.3656	-0.2856	1.0063	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	91	cat	bird	0.3654	-0.2865	1.0068	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	92	cat	bird	0.3656	-0.2856	1.0061	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	93	cat	bird	0.3655	-0.2858	1.0065	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	94	cat	bird	0.3657	-0.2854	1.0061	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	95	cat	bird	0.3654	-0.2863	1.0067	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	96	cat	bird	0.3656	-0.2857	1.0062	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	97	cat	bird	0.3654	-0.2866	1.0067	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	98	cat	bird	0.3657	-0.2856	1.0060	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	99	cat	bird	0.3655	-0.2861	1.0066	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	100	cat	bird	0.3656	-0.2858	1.0062	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	0	cat	dog	0.2657	-0.1713	1.3252	0.00000	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	1	cat	dog	0.2244	-0.4154	1.4943	0.00784	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	2	cat	dog	0.1843	-0.6167	1.6911	0.01569	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	3	cat	dog	0.1447	-0.8015	1.9332	0.02353	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	4	cat	horse	0.1055	-1.2038	2.2487	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	5	cat	horse	0.0980	-1.4165	2.3229	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	6	cat	horse	0.0903	-1.6151	2.4050	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	7	cat	horse	0.0865	-1.7208	2.4475	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	8	cat	horse	0.0828	-1.8215	2.4916	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	9	cat	horse	0.0805	-1.8847	2.5200	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	10	cat	horse	0.0783	-1.9436	2.5474	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	11	cat	horse	0.0768	-1.9874	2.5668	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	12	cat	horse	0.0753	-2.0307	2.5865	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	13	cat	horse	0.0747	-2.0468	2.5939	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	14	cat	horse	0.0740	-2.0644	2.6033	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	15	cat	horse	0.0737	-2.0760	2.6074	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	16	cat	horse	0.0733	-2.0871	2.6134	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	17	cat	horse	0.0730	-2.0961	2.6167	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	18	cat	horse	0.0728	-2.1043	2.6200	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	19	cat	horse	0.0726	-2.1102	2.6231	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	20	cat	horse	0.0724	-2.1157	2.6252	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	21	cat	horse	0.0722	-2.1207	2.6282	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	22	cat	horse	0.0721	-2.1269	2.6294	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	23	cat	horse	0.0719	-2.1306	2.6329	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	24	cat	horse	0.0717	-2.1381	2.6347	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	25	cat	horse	0.0716	-2.1371	2.6365	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	26	cat	horse	0.0715	-2.1425	2.6375	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	27	cat	horse	0.0715	-2.1412	2.6386	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	28	cat	horse	0.0714	-2.1468	2.6399	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	29	cat	horse	0.0713	-2.1463	2.6407	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	30	cat	horse	0.0713	-2.1504	2.6410	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	31	cat	horse	0.0712	-2.1478	2.6420	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	32	cat	horse	0.0713	-2.1513	2.6413	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	33	cat	horse	0.0712	-2.1484	2.6424	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	34	cat	horse	0.0712	-2.1511	2.6418	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	35	cat	horse	0.0712	-2.1487	2.6425	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	36	cat	horse	0.0712	-2.1516	2.6424	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	37	cat	horse	0.0712	-2.1489	2.6428	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	38	cat	horse	0.0712	-2.1519	2.6420	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	39	cat	horse	0.0712	-2.1488	2.6428	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	40	cat	horse	0.0712	-2.1519	2.6421	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	41	cat	horse	0.0712	-2.1491	2.6428	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	42	cat	horse	0.0712	-2.1523	2.6424	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	43	cat	horse	0.0712	-2.1504	2.6429	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	44	cat	horse	0.0712	-2.1520	2.6427	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	45	cat	horse	0.0712	-2.1492	2.6428	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	46	cat	horse	0.0712	-2.1512	2.6423	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	47	cat	horse	0.0712	-2.1490	2.6428	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	48	cat	horse	0.0712	-2.1501	2.6421	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	49	cat	horse	0.0712	-2.1486	2.6426	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	50	cat	horse	0.0712	-2.1515	2.6421	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	51	cat	horse	0.0712	-2.1488	2.6428	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	52	cat	horse	0.0712	-2.1503	2.6416	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	53	cat	horse	0.0712	-2.1491	2.6428	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	54	cat	horse	0.0712	-2.1519	2.6421	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	55	cat	horse	0.0712	-2.1487	2.6427	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	56	cat	horse	0.0712	-2.1514	2.6419	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	57	cat	horse	0.0712	-2.1490	2.6427	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	58	cat	horse	0.0712	-2.1514	2.6419	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	59	cat	horse	0.0712	-2.1490	2.6428	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	60	cat	horse	0.0712	-2.1521	2.6424	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	61	cat	horse	0.0711	-2.1493	2.6430	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	62	cat	horse	0.0712	-2.1517	2.6422	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	63	cat	horse	0.0711	-2.1490	2.6430	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	64	cat	horse	0.0712	-2.1528	2.6422	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	65	cat	horse	0.0712	-2.1492	2.6429	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	66	cat	horse	0.0712	-2.1541	2.6423	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	67	cat	horse	0.0712	-2.1494	2.6428	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	68	cat	horse	0.0711	-2.1541	2.6432	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	69	cat	horse	0.0711	-2.1506	2.6435	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	70	cat	horse	0.0711	-2.1552	2.6437	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	71	cat	horse	0.0710	-2.1526	2.6445	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	72	cat	horse	0.0710	-2.1570	2.6445	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	73	cat	horse	0.0710	-2.1529	2.6445	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	74	cat	horse	0.0711	-2.1568	2.6441	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	75	cat	horse	0.0710	-2.1526	2.6445	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	76	cat	horse	0.0711	-2.1570	2.6443	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	77	cat	horse	0.0710	-2.1526	2.6446	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	78	cat	horse	0.0710	-2.1566	2.6444	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	79	cat	horse	0.0711	-2.1534	2.6441	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	80	cat	horse	0.0711	-2.1550	2.6440	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	81	cat	horse	0.0711	-2.1535	2.6441	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	82	cat	horse	0.0711	-2.1554	2.6443	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	83	cat	horse	0.0710	-2.1546	2.6451	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	84	cat	horse	0.0710	-2.1567	2.6446	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	85	cat	horse	0.0710	-2.1538	2.6445	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	86	cat	horse	0.0710	-2.1565	2.6445	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	87	cat	horse	0.0710	-2.1542	2.6449	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	88	cat	horse	0.0710	-2.1571	2.6453	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	89	cat	horse	0.0710	-2.1542	2.6448	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	90	cat	horse	0.0710	-2.1569	2.6450	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	91	cat	horse	0.0710	-2.1544	2.6450	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	92	cat	horse	0.0710	-2.1560	2.6444	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	93	cat	horse	0.0710	-2.1544	2.6450	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	94	cat	horse	0.0710	-2.1563	2.6444	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	95	cat	horse	0.0710	-2.1542	2.6450	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	96	cat	horse	0.0710	-2.1562	2.6446	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	97	cat	horse	0.0710	-2.1545	2.6452	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	98	cat	horse	0.0710	-2.1567	2.6449	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	99	cat	horse	0.0710	-2.1546	2.6452	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_3	100	cat	horse	0.0710	-2.1572	2.6451	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	0	cat	cat	0.4169	0.2902	0.8749	0.00000	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	1	cat	cat	0.3755	0.2036	0.9794	0.00784	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	2	cat	cat	0.3376	0.1148	1.0858	0.01569	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	3	cat	cat	0.3041	0.0430	1.1906	0.02353	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	4	cat	dog	0.2717	-0.0270	1.3030	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	5	cat	dog	0.2692	-0.0273	1.3123	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	6	cat	dog	0.2667	-0.0243	1.3216	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_4	7	cat	dog	0.2656	-0.0268	1.3256	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
